sensitivity_case,counts_code,deadline_ratio,deadline_value,lambda_single,lambda_dual,rho_single,rho_dual,speed_min,speed_max,mode,feasible,opt_speed_single,opt_speed_dual,opt_energy,opt_cmax,active_constraints,g_single_lower,g_single_upper,g_dual_lower,g_dual_upper,g_deadline,mu_single_lower,mu_single_upper,mu_dual_lower,mu_dual_upper,mu_deadline,stationarity_single_residual,stationarity_dual_residual,stationarity_norm,max_complementarity_error,primal_min,dual_min,kkt_pass,kkt_note
high_slow_penalty,1122,0.8,2291.733333,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107395,14412.55395,1995.498033,none,0.4533779111,0.7466220889,0.5073951134,0.6926048866,296.2353002824,0.0,0.0,0.0,0.0,0.0,0.003776461,0.0014170126,0.0040335571,0.0,0.4533779111,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,0.85,2434.966667,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.148892,1.190762,13958.458852,2434.966517,deadline,0.5488922966,0.6511077034,0.5907623738,0.6092376262,0.0001499058,0.0,0.0,0.0,0.0,0.6528196948,0.1220411505,-0.0655492714,0.1385306803,9.78615e-05,0.0001499058,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,0.85,2434.966667,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107395,14412.55395,1995.498692,none,0.4533776189,0.7466223811,0.5073947168,0.6926052832,439.467974455,0.0,0.0,0.0,0.0,0.0,0.0021461572,-0.003239198,0.0038856653,0.0,0.4533776189,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,0.9,2578.2,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.077881,1.128507,13901.854752,2578.199361,deadline,0.4778805282,0.7221194718,0.5285072212,0.6714927788,0.0006385913,0.0,0.0,0.0,0.0,0.1565000261,0.2435576496,-0.1334870731,0.2777393155,9.99396e-05,0.0006385913,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,0.9,2578.2,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.05338,1.107395,14412.55395,1995.496659,none,0.4533796164,0.7466203836,0.5073953342,0.6926046658,582.7033408067,0.0,0.0,0.0,0.0,0.0,0.0132920895,0.0040093189,0.0138835976,0.0,0.4533796164,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,0.95,2721.433333,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.053379,1.107396,13897.772527,2631.067031,none,0.45337937,0.74662063,0.5073958034,0.6926041966,90.3663022248,0.0,0.0,0.0,0.0,0.0,0.0114916077,0.0091772707,0.0147064389,0.0,0.45337937,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,0.95,2721.433333,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053379,1.107395,14412.55395,1995.496847,none,0.4533794592,0.7466205408,0.5073952617,0.6926047383,725.9364859443,0.0,0.0,0.0,0.0,0.0,0.0124151626,0.0031583,0.0128105863,0.0,0.4533794592,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,1.0,2864.666667,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.053378,1.107395,13897.772527,2631.069895,none,0.453377973,0.746622027,0.5073947366,0.6926052634,233.5967719796,0.0,0.0,0.0,0.0,0.0,0.0039749247,-0.0028994086,0.00492002,0.0,0.453377973,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,1.0,2864.666667,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053379,1.107395,14412.55395,1995.496974,none,0.4533793613,0.7466206387,0.5073952087,0.6926047913,869.1696927862,0.0,0.0,0.0,0.0,0.0,0.0118688206,0.002536241,0.0121367797,0.0,0.4533793613,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,1.05,3007.9,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.053379,1.107396,13897.772527,2631.067179,none,0.4533790482,0.7466209518,0.5073958862,0.6926041138,376.8328209688,0.0,0.0,0.0,0.0,0.0,0.0097599194,0.0101152744,0.0140561305,0.0,0.4533790482,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,1.05,3007.9,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107395,14412.55395,1995.49784,none,0.4533781333,0.7466218667,0.5073951544,0.6926048456,1012.4021604102,0.0,0.0,0.0,0.0,0.0,0.0050164973,0.0018982138,0.0053636239,0.0,0.4533781333,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,1.1,3151.133333,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.053378,1.107395,13897.772527,2631.070232,none,0.4533776504,0.7466223496,0.5073946983,0.6926053017,520.0631014493,0.0,0.0,0.0,0.0,0.0,0.0022389428,-0.0033322645,0.0040145799,0.0,0.4533776504,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,1.1,3151.133333,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053379,1.107395,14412.55395,1995.497139,none,0.4533792714,0.7466207286,0.5073951187,0.6926048813,1155.6361944072,0.0,0.0,0.0,0.0,0.0,0.0113670102,0.0014792055,0.0114628517,0.0,0.4533792714,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,1.15,3294.366667,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.053378,1.107395,13897.772527,2631.07025,none,0.4533775711,0.7466224289,0.5073947302,0.6926052698,663.2964162662,0.0,0.0,0.0,0.0,0.0,0.0018124376,-0.0029710055,0.0034802017,0.0,0.4533775711,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,1.15,3294.366667,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053379,1.107395,14412.55395,1995.497212,none,0.4533792491,0.7466207509,0.5073950691,0.6926049309,1298.8694546359,0.0,0.0,0.0,0.0,0.0,0.0112428253,0.0008969734,0.0112785496,0.0,0.4533792491,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,1.2,3437.6,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.05338,1.107395,13897.772527,2631.067496,none,0.453379671,0.746620329,0.5073953387,0.6926046613,806.5325042807,0.0,0.0,0.0,0.0,0.0,0.0131111494,0.0039170906,0.0136837801,0.0,0.453379671,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,1.2,3437.6,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053379,1.107395,14412.55395,1995.497266,none,0.4533792167,0.7466207833,0.5073950411,0.6926049589,1442.1027336725,0.0,0.0,0.0,0.0,0.0,0.0110616348,0.0005679532,0.0110762059,0.0,0.4533792167,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,1.25,3580.833333,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.05338,1.107395,13897.772527,2631.06773,none,0.4533795484,0.7466204516,0.5073952561,0.6926047439,949.7656034773,0.0,0.0,0.0,0.0,0.0,0.0124512943,0.0029822802,0.0128034654,0.0,0.4533795484,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,1.25,3580.833333,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053379,1.107395,14412.55395,1995.497319,none,0.4533791886,0.7466208114,0.5073950117,0.6926049883,1585.3360140331,0.0,0.0,0.0,0.0,0.0,0.0109049809,0.0002235667,0.0109072724,0.0,0.4533791886,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,1.3,3724.066667,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.053379,1.107395,13897.772527,2631.067858,none,0.4533794728,0.7466205272,0.5073952154,0.6926047846,1092.9988083033,0.0,0.0,0.0,0.0,0.0,0.0120444766,0.0025211167,0.0123055047,0.0,0.4533794728,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,1.3,3724.066667,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107395,14412.55395,1995.497901,none,0.4533779354,0.7466220646,0.5073952121,0.6926047879,1728.5687661004,0.0,0.0,0.0,0.0,0.0,0.0039121081,0.0025761167,0.0046841186,0.0,0.4533779354,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,1.35,3867.3,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.053379,1.107395,13897.772527,2631.068,none,0.453379394,0.746620606,0.5073951681,0.6926048319,1236.2320002102,0.0,0.0,0.0,0.0,0.0,0.0116204956,0.0019859977,0.0117889823,0.0,0.453379394,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,1.35,3867.3,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107395,14412.55395,1995.497907,none,0.453377884,0.746622116,0.5073952352,0.6926047648,1871.802093232,0.0,0.0,0.0,0.0,0.0,0.0036257307,0.0028474182,0.004610175,0.0,0.453377884,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,1.4,4010.533333,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.053378,1.107395,13897.772527,2631.069076,none,0.4533781661,0.7466218339,0.5073951556,0.6926048444,1379.4642574423,0.0,0.0,0.0,0.0,0.0,0.0050137045,0.0018448016,0.0053423334,0.0,0.4533781661,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,1.4,4010.533333,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107395,14412.55395,1995.497862,none,0.4533778876,0.7466221124,0.5073952712,0.6926047288,2015.035471347,0.0,0.0,0.0,0.0,0.0,0.0036455304,0.0032694983,0.0048968879,0.0,0.4533778876,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,1.5,4297.0,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.053379,1.107395,13897.772527,2631.068199,none,0.4533793193,0.7466206807,0.5073950813,0.6926049187,1665.9318008534,0.0,0.0,0.0,0.0,0.0,0.0112189572,0.0010036853,0.0112637643,0.0,0.4533793193,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1122,1.5,4297.0,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107395,14412.55395,1995.497806,none,0.4533778886,0.7466221114,0.507395318,0.692604682,2301.5021939734,0.0,0.0,0.0,0.0,0.0,0.003651079,0.0038192489,0.0052836579,0.0,0.4533778886,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,0.7,1512.233333,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.421791,1.438864,8883.877027,1512.233291,deadline,0.8217914738,0.3782085262,0.8388635768,0.3611364232,4.24444e-05,0.0,0.0,0.0,0.0,2.5530407839,0.0599159714,-0.0920452307,0.1098282665,0.0001083623,4.24444e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,0.7,1512.233333,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107396,8772.209628,1291.025244,none,0.4533777519,0.7466222481,0.50739569,0.69260431,221.2080898239,0.0,0.0,0.0,0.0,0.0,0.0031594132,0.0029849609,0.0043464795,0.0,0.4533777519,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,0.75,1620.25,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.323543,1.348293,8655.093623,1620.24994,deadline,0.7235434974,0.4764565026,0.7482928063,0.4517071937,6.00078e-05,0.0,0.0,0.0,0.0,1.7213529411,-0.032212364,0.0501424852,0.0595978625,0.0001032946,6.00078e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,0.75,1620.25,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053377,1.107395,8772.209628,1291.025932,none,0.4533770787,0.7466229213,0.5073952847,0.6926047153,329.2240682728,0.0,0.0,0.0,0.0,0.0,-0.0009492844,0.0012500869,0.0015696682,0.0,0.4533770787,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,0.8,1728.266667,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.237164,1.269761,8504.997473,1728.266573,deadline,0.6371642978,0.5628357022,0.6697610164,0.5302389836,9.3545e-05,0.0,0.0,0.0,0.0,1.0851743178,-0.0952457247,0.1504963515,0.1781036212,0.0001015127,9.3545e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,0.8,1728.266667,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107396,8772.209628,1291.024675,none,0.4533780823,0.7466219177,0.5073963982,0.6926036018,437.2419913618,0.0,0.0,0.0,0.0,0.0,0.0051761002,0.0060164935,0.007936637,0.0,0.4533780823,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,0.85,1836.283333,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.160564,1.201165,8415.580761,1836.283168,deadline,0.5605644487,0.6394355513,0.6011647402,0.5988352598,0.0001653723,0.0,0.0,0.0,0.0,0.5904626087,-0.0597364328,0.0959836296,0.1130544052,9.76462e-05,0.0001653723,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,0.85,1836.283333,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107396,8772.209628,1291.024838,none,0.4533779728,0.7466220272,0.5073962202,0.6926037798,545.2584953818,0.0,0.0,0.0,0.0,0.0,0.0045080042,0.0052543224,0.00692315,0.0,0.4533779728,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,0.9,1944.3,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.092082,1.140933,8373.688935,1944.299503,deadline,0.4920818367,0.7079181633,0.5409325706,0.6590674294,0.000496736,0.0,0.0,0.0,0.0,0.2001236938,-0.0581414413,0.0951889729,0.1115408793,9.94086e-05,0.000496736,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,0.9,1944.3,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107396,8772.209628,1291.024959,none,0.4533778932,0.7466221068,0.5073960856,0.6926039144,653.2750414234,0.0,0.0,0.0,0.0,0.0,0.0040217205,0.004678368,0.0061693892,0.0,0.4533778932,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,0.95,2052.316667,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.053378,1.107397,8367.18008,2010.845813,none,0.4533782361,0.7466217639,0.5073966529,0.6926033471,41.4708540039,0.0,0.0,0.0,0.0,0.0,0.0058323231,0.0067785355,0.0089422892,0.0,0.4533782361,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,0.95,2052.316667,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107396,8772.209628,1291.025055,none,0.4533778305,0.7466221695,0.5073959757,0.6926040243,761.2916113506,0.0,0.0,0.0,0.0,0.0,0.0036392232,0.0042077473,0.00556319,0.0,0.4533778305,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,1.0,2160.333333,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.053378,1.107396,8367.18008,2010.845811,none,0.4533783425,0.7466216575,0.5073964794,0.6926035206,149.4875227043,0.0,0.0,0.0,0.0,0.0,0.0064518778,0.0060700227,0.0088584368,0.0,0.4533783425,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,1.0,2160.333333,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107396,8772.209628,1291.025089,none,0.453377806,0.746622194,0.5073959419,0.6926040581,869.3082443845,0.0,0.0,0.0,0.0,0.0,0.0034898782,0.0040631564,0.0053561637,0.0,0.453377806,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,1.05,2268.35,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.053378,1.107396,8367.18008,2010.846671,none,0.4533779303,0.7466220697,0.5073959419,0.6926040581,257.50332911,0.0,0.0,0.0,0.0,0.0,0.0040521222,0.003875484,0.0056070554,0.0,0.4533779303,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,1.05,2268.35,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107396,8772.209628,1291.025125,none,0.4533777817,0.7466222183,0.5073959029,0.6926040971,977.3248751364,0.0,0.0,0.0,0.0,0.0,0.0033412758,0.0038961092,0.0051326202,0.0,0.4533777817,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,1.1,2376.366667,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.053378,1.107396,8367.18008,2010.847027,none,0.4533777595,0.7466222405,0.5073957189,0.6926042811,365.5196392157,0.0,0.0,0.0,0.0,0.0,0.0030581413,0.0029651127,0.0042595918,0.0,0.4533777595,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,1.1,2376.366667,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107396,8772.209628,1291.02518,none,0.4533777438,0.7466222562,0.5073958435,0.6926041565,1085.3414865241,0.0,0.0,0.0,0.0,0.0,0.0031099708,0.003641996,0.00478916,0.0,0.4533777438,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,1.15,2484.383333,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.053377,1.107395,8367.18008,2010.847902,none,0.453377199,0.746622801,0.5073954073,0.6926045927,473.535431544,0.0,0.0,0.0,0.0,0.0,-0.0002051534,0.001692961,0.001705346,0.0,0.453377199,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,1.15,2484.383333,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107396,8772.209628,1291.0252,none,0.4533777317,0.7466222683,0.5073958192,0.6926041808,1193.3581331571,0.0,0.0,0.0,0.0,0.0,0.0030364171,0.0035379589,0.0046622937,0.0,0.4533777317,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,1.2,2592.4,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.053377,1.107395,8367.18008,2010.848124,none,0.4533770874,0.7466229126,0.5073952775,0.6926047225,581.5518763833,0.0,0.0,0.0,0.0,0.0,-0.0008549222,0.0011630775,0.0014434823,0.0,0.4533770874,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,1.2,2592.4,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107396,8772.209628,1291.025237,none,0.4533777078,0.7466222922,0.5073957781,0.6926042219,1301.3747632981,0.0,0.0,0.0,0.0,0.0,0.0028903612,0.0033621722,0.0044337783,0.0,0.4533777078,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,1.25,2700.416667,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.053378,1.107396,8367.18008,2010.84608,none,0.4533781216,0.7466218784,0.5073964637,0.6926035363,689.5705869764,0.0,0.0,0.0,0.0,0.0,0.0051661542,0.0060058219,0.0079220607,0.0,0.4533781216,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,1.25,2700.416667,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107396,8772.209628,1291.025258,none,0.4533776958,0.7466223042,0.5073957516,0.6926042484,1409.3914089649,0.0,0.0,0.0,0.0,0.0,0.0028173274,0.0032483885,0.0042999257,0.0,0.4533776958,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,1.3,2808.433333,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.053378,1.107396,8367.18008,2010.846295,none,0.4533780315,0.7466219685,0.5073963072,0.6926036928,797.5870381371,0.0,0.0,0.0,0.0,0.0,0.004641464,0.0053671486,0.0070957362,0.0,0.4533780315,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,1.3,2808.433333,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107396,8772.209628,1291.02527,none,0.4533776847,0.7466223153,0.5073957429,0.6926042571,1517.4080633649,0.0,0.0,0.0,0.0,0.0,0.002749531,0.0032111457,0.0042274552,0.0,0.4533776847,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,1.35,2916.45,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.053378,1.107396,8367.18008,2010.846425,none,0.4533779766,0.7466220234,0.5073962144,0.6926037856,905.6035752362,0.0,0.0,0.0,0.0,0.0,0.0043216327,0.0049882487,0.0065999344,0.0,0.4533779766,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,1.35,2916.45,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107396,8772.209628,1291.025277,none,0.4533776791,0.7466223209,0.5073957374,0.6926042626,1625.424723334,0.0,0.0,0.0,0.0,0.0,0.0027150531,0.0031878608,0.0041873583,0.0,0.4533776791,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,1.4,3024.466667,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.053378,1.107396,8367.18008,2010.846525,none,0.4533779319,0.7466220681,0.5073961469,0.6926038531,1013.6201421321,0.0,0.0,0.0,0.0,0.0,0.0040615998,0.0047124747,0.0062212547,0.0,0.4533779319,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,1.4,3024.466667,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107396,8772.209628,1291.025303,none,0.4533776611,0.7466223389,0.5073957087,0.6926042913,1733.4413634933,0.0,0.0,0.0,0.0,0.0,0.0026050066,0.0030649976,0.0040224706,0.0,0.4533776611,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,1.5,3240.5,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.053378,1.107396,8367.18008,2010.846687,none,0.4533778606,0.7466221394,0.5073960346,0.6926039654,1229.6533130625,0.0,0.0,0.0,0.0,0.0,0.0036463797,0.0042542199,0.005603077,0.0,0.4533778606,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1211,1.5,3240.5,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107396,8772.209628,1291.025333,none,0.4533776432,0.7466223568,0.5073956721,0.6926043279,1949.474666853,0.0,0.0,0.0,0.0,0.0,0.0024957947,0.0029083685,0.0038324403,0.0,0.4533776432,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1212,0.7,1882.533333,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.420016,1.437231,13209.446198,1882.533301,deadline,0.8200156752,0.3799843248,0.837230956,0.362769044,3.27843e-05,0.0,0.0,0.0,0.0,3.0358240487,0.0633784407,-0.0649244678,0.0907304429,9.95275e-05,3.27843e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1212,0.7,1882.533333,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053379,1.107396,12937.133914,1544.238935,none,0.4533785254,0.7466214746,0.5073958902,0.6926041098,338.294398194,0.0,0.0,0.0,0.0,0.0,0.0096908382,0.0070864187,0.012005402,0.0,0.4533785254,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1212,0.75,2017.0,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.320991,1.345909,12871.570498,2016.999948,deadline,0.7209905919,0.4790094081,0.7459089699,0.4540910301,5.17082e-05,0.0,0.0,0.0,0.0,2.0356624411,0.1075893212,-0.111686606,0.1550785607,0.0001052605,5.17082e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1212,0.75,2017.0,0.45,0.55,0.35,0.45,0.6,1.8,3B,1,1.053378,1.107396,12937.133914,1544.239264,none,0.4533782665,0.7466217335,0.5073956922,0.6926043078,472.7607357504,0.0,0.0,0.0,0.0,0.0,0.0077475542,0.0055232222,0.0095147559,0.0,0.4533782665,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
high_slow_penalty,1212,0.8,2151.466667,0.45,0.55,0.35,0.45,0.6,1.8,2B,1,1.233788,1.266644,12651.49493,2151.466588,deadline,0.6337882407,0.5662117593,0.6666435655,0.5333564345,7.90337e-05,0.0,0.0,0.0,0.0,1.2706484302,0.0755700172,-0.0796484099,0.1097938828,0.000100424,7.90337e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
